Well_id,titer,dcm,yield,Yeast_extract_source,Yeast_extract,Glycerol,Tryptone,Magnesium_sulfate,pH,Buffer_capacity,Osmolality,Category,Run_number,Replicate,Dipotassium_phosphate,Potassium_phosphate,Sodium_chloride,Well_bottom,Well_volume,Well_fill_volume,Well_cover,Shake_speed,Temperature,Time,Inoculum_amount,Inoculum_age,Antibiotic_conc,Flask_baffles,Flask_volume,Flask_fill_volume,Flask_cover,Exp_number,Random,Plate,Exp_plate,Row,Column,Well,Starter_culture,Exp_date,Plate_streak_date,Media_number,Strain
e31-1-1-1-C4,4.524433445296136,10.3632636605,0.4365838401411323,1,24,5,12,0.12,7.2,90,750,Exp,1,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Baffled,125,7.4999999999999997E-2,Foam,e31,8,1,"NA",C,4,C4,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-10-1-1-B2,6.780289004485292,10.279308098,0.6596055823839451,1,24,5,12,0.12,7.2,90,750,Exp,10,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Unbaffled,125,7.4999999999999997E-2,Aluminum,e31,1,1,"NA",B,2,B2,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-11-1-1-E4,3.989090017289368,11.102072610499999,0.3593103880005801,1,24,5,12,0.12,7.2,90,750,Exp,11,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Baffled,250,7.4999999999999997E-2,Aluminum,e31,18,1,"NA",E,4,E4,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-12-1-1-C3,5.241160818077238,8.909153318000001,0.5882894401971989,1,24,5,12,0.12,7.2,90,750,Exp,12,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Unbaffled,250,7.4999999999999997E-2,Aluminum,e31,7,1,"NA",C,3,C3,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-13-1-1-B3,3.4775855618664506,8.170344368,0.42563512689707117,1,24,5,12,0.12,7.2,90,750,Exp,13,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Baffled,125,0.15,Aluminum,e31,2,1,"NA",B,3,B3,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-14-1-1-C2,5.05435986133296,7.9319105705,0.6372184628670556,1,24,5,12,0.12,7.2,90,750,Exp,14,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Unbaffled,125,0.15,Aluminum,e31,6,1,"NA",C,2,C2,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-15-1-1-D4,3.5466850960648464,9.0938555555,0.3900089543339841,1,24,5,12,0.12,7.2,90,750,Exp,15,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Baffled,250,0.15,Aluminum,e31,13,1,"NA",D,4,D4,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-16-1-1-E5,3.280980571890362,7.152802950500001,0.4586985821636555,1,24,5,12,0.12,7.2,90,750,Exp,16,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Unbaffled,250,0.15,Aluminum,e31,19,1,"NA",E,5,E5,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-2-1-1-E2,6.834551407501004,9.926694735500002,0.6885022245178118,1,24,5,12,0.12,7.2,90,750,Exp,2,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Unbaffled,125,7.4999999999999997E-2,Foam,e31,16,1,"NA",E,2,E2,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-3-1-1-C6,3.82429585059022,10.390129440499999,0.3680700873353302,1,24,5,12,0.12,7.2,90,750,Exp,3,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Baffled,250,7.4999999999999997E-2,Foam,e31,10,1,"NA",C,6,C6,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-4-1-1-D2,8.879854424918676,9.7319178305,0.9124465063904523,1,24,5,12,0.12,7.2,90,750,Exp,4,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Unbaffled,250,7.4999999999999997E-2,Foam,e31,11,1,"NA",D,2,D2,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-5-1-1-B4,6.951424126334171,10.977818378,0.63322455218107,1,24,5,12,0.12,7.2,90,750,Exp,5,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Baffled,125,0.15,Foam,e31,3,1,"NA",B,4,B4,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-6-1-1-D6,10.264079865416038,10.312890323,0.9952670438591689,1,24,5,12,0.12,7.2,90,750,Exp,6,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Unbaffled,125,0.15,Foam,e31,15,1,"NA",D,6,D6,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-7-1-1-D3,4.002269741046618,10.262516985500001,0.38998909786960245,1,24,5,12,0.12,7.2,90,750,Exp,7,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Baffled,250,0.15,Foam,e31,12,1,"NA",D,3,D3,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-8-1-1-B5,10.374672504774043,9.930052958000001,1.0447751435621337,1,24,5,12,0.12,7.2,90,750,Exp,8,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Unbaffled,250,0.15,Foam,e31,4,1,"NA",B,5,B5,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e31-9-1-1-C5,7.030179430533163,11.380805078,0.6177225057762441,1,24,5,12,0.12,7.2,90,750,Exp,9,1,12.7,2.2799999999999998,6.63,"NA","NA","NA","NA","NA",30,28,0.01,16,2.5000000000000001E-2,Baffled,125,7.4999999999999997E-2,Aluminum,e31,9,1,"NA",C,5,C5,15,2017-10-23T00:00:00Z,2017-10-18T00:00:00Z,"NA","NA"
e45-1-E9,4.8429177401741885,8.774824418,0.5519105009371812,1,24,5,10,0.12,7.2,70,750,Exp,1,1,9.91,1.77,8.5500000000000007,Pyramidal,2.5,0.1,Aeraseal,460,30,48,2.5000000000000001E-3,3,6.2500000000000003E-3,"NA","NA","NA","NA",e45,32,1,7,E,9,E9,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-E2,4.730842468504036,8.4826590605,0.5577074870936971,1,24,5,10,0.12,7.2,110,750,Exp,10,1,15.6,2.79,5.25,Pyramidal,2.5,0.1,Aeraseal,460,37,48,0.04,3,6.2500000000000003E-3,"NA","NA","NA","NA",e45,25,1,21,E,2,E2,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-B6,5.106459191555024,8.8856457605,0.5746863344761204,1,24,5,10,0.12,7.2,110,750,Exp,11,1,15.6,2.79,5.25,Round,2.5,0.1,Aeraseal,460,37,48,2.5000000000000001E-3,112,6.2500000000000003E-3,"NA","NA","NA","NA",e45,5,1,5,B,6,B6,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-B3,5.299331088868676,8.620346182999999,0.6147468995293222,1,24,5,10,0.12,7.2,70,750,Exp,12,1,9.91,1.77,8.5500000000000007,Pyramidal,2.5,0.1,Foil,460,37,48,0.04,112,6.2500000000000003E-3,"NA","NA","NA","NA",e45,2,1,1,B,3,B3,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-B2,4.986062518965207,7.827805673,0.6369681015668729,1,24,5,10,0.12,7.2,110,750,Exp,13,1,15.6,2.79,5.25,Pyramidal,2.5,0.1,Foil,460,37,48,2.5000000000000001E-3,3,0.1,"NA","NA","NA","NA",e45,1,1,1,B,2,B2,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-C7,4.488330840224398,7.549073205499999,0.5945538899999474,1,24,5,10,0.12,7.2,70,750,Exp,14,1,9.91,1.77,8.5500000000000007,Round,2.5,0.1,Aeraseal,460,37,48,0.04,3,0.1,"NA","NA","NA","NA",e45,14,1,5,C,7,C7,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-D6,5.003743163423042,8.062881248,0.6205899615183122,1,24,5,10,0.12,7.2,70,750,Exp,15,1,9.91,1.77,8.5500000000000007,Pyramidal,2.5,0.1,Aeraseal,460,37,48,2.5000000000000001E-3,112,0.1,"NA","NA","NA","NA",e45,21,1,21,D,6,D6,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-D3,5.457373874516949,7.4550429755,0.7320378826053555,1,24,5,10,0.12,7.2,110,750,Exp,16,1,15.6,2.79,5.25,Round,2.5,0.1,Foil,460,37,48,0.04,112,0.1,"NA","NA","NA","NA",e45,18,1,6,D,3,D3,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-E3,5.171232580166125,9.265124903,0.5581395431044547,1,24,5,14,0.12,7.2,70,750,Exp,17,1,9.91,1.77,7.85,Round,2.5,0.1,Aeraseal,460,30,48,2.5000000000000001E-3,3,6.2500000000000003E-3,"NA","NA","NA","NA",e45,26,1,8,E,3,E3,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-F6,4.9913921433785085,8.7311675255,0.5716752231360571,1,24,5,14,0.12,7.2,110,750,Exp,18,1,15.6,2.79,4.55,Pyramidal,2.5,0.1,Foil,460,30,48,0.04,3,6.2500000000000003E-3,"NA","NA","NA","NA",e45,37,1,9,F,6,F6,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-C8,5.417180774645773,9.594230708,0.5646289879321686,1,24,5,14,0.12,7.2,110,750,Exp,19,1,15.6,2.79,4.55,Round,2.5,0.1,Foil,460,30,48,2.5000000000000001E-3,112,6.2500000000000003E-3,"NA","NA","NA","NA",e45,15,1,3,C,8,C8,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-C5,4.9641431164767225,8.1737025905,0.6073310181662797,1,24,5,10,0.12,7.2,110,750,Exp,2,1,15.6,2.79,5.25,Round,2.5,0.1,Foil,460,30,48,0.04,3,6.2500000000000003E-3,"NA","NA","NA","NA",e45,12,1,3,C,5,C5,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-C9,5.215926600737886,9.117363113,0.5720871853069833,1,24,5,14,0.12,7.2,70,750,Exp,20,1,9.91,1.77,7.85,Pyramidal,2.5,0.1,Aeraseal,460,30,48,0.04,112,6.2500000000000003E-3,"NA","NA","NA","NA",e45,16,1,7,C,9,C9,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-C4,5.890655202991162,8.405419943,0.7008162879353668,1,24,5,14,0.12,7.2,110,750,Exp,21,1,15.6,2.79,4.55,Pyramidal,2.5,0.1,Aeraseal,460,30,48,2.5000000000000001E-3,3,0.1,"NA","NA","NA","NA",e45,11,1,7,C,4,C4,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-B4,5.58795849435765,8.180419035499998,0.6830895177995129,1,24,5,14,0.12,7.2,70,750,Exp,22,1,9.91,1.77,7.85,Round,2.5,0.1,Foil,460,30,48,0.04,3,0.1,"NA","NA","NA","NA",e45,3,1,3,B,4,B4,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-C2,5.987300290553772,8.079672360500002,0.7410325596647405,1,24,5,14,0.12,7.2,70,750,Exp,23,1,9.91,1.77,7.85,Pyramidal,2.5,0.1,Foil,460,30,48,2.5000000000000001E-3,112,0.1,"NA","NA","NA","NA",e45,9,1,9,C,2,C2,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-D9,5.3893995704936994,8.479300837999999,0.6355948059232781,1,24,5,14,0.12,7.2,110,750,Exp,24,1,15.6,2.79,4.55,Round,2.5,0.1,Aeraseal,460,30,48,0.04,112,0.1,"NA","NA","NA","NA",e45,24,1,8,D,9,D9,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-D7,5.162850303571888,8.418852833,0.6132486700960826,1,24,5,14,0.12,7.2,70,750,Exp,25,1,9.91,1.77,7.85,Pyramidal,2.5,0.1,Foil,460,37,48,2.5000000000000001E-3,3,6.2500000000000003E-3,"NA","NA","NA","NA",e45,22,1,1,D,7,D7,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-D4,4.848692154281133,8.882287538,0.5458832686442056,1,24,5,14,0.12,7.2,110,750,Exp,26,1,15.6,2.79,4.55,Round,2.5,0.1,Aeraseal,460,37,48,0.04,3,6.2500000000000003E-3,"NA","NA","NA","NA",e45,19,1,5,D,4,D4,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-E5,4.853550477118716,8.734525748,0.5556741850844124,1,24,5,14,0.12,7.2,110,750,Exp,27,1,15.6,2.79,4.55,Pyramidal,2.5,0.1,Aeraseal,460,37,48,2.5000000000000001E-3,112,6.2500000000000003E-3,"NA","NA","NA","NA",e45,28,1,21,E,5,E5,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-C3,5.252683134409053,9.305423573,0.5644754473777949,1,24,5,14,0.12,7.2,70,750,Exp,28,1,9.91,1.77,7.85,Round,2.5,0.1,Foil,460,37,48,0.04,112,6.2500000000000003E-3,"NA","NA","NA","NA",e45,10,1,6,C,3,C3,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-B7,4.679545330112615,7.794223448000001,0.600386345263605,1,24,5,14,0.12,7.2,110,750,Exp,29,1,15.6,2.79,4.55,Round,2.5,0.1,Foil,460,37,48,2.5000000000000001E-3,3,0.1,"NA","NA","NA","NA",e45,6,1,6,B,7,B7,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-D8,5.113210572605902,8.2878821555,0.6169502023158806,1,24,5,10,0.12,7.2,110,750,Exp,3,1,15.6,2.79,5.25,Pyramidal,2.5,0.1,Foil,460,30,48,2.5000000000000001E-3,112,6.2500000000000003E-3,"NA","NA","NA","NA",e45,23,1,9,D,8,D8,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-E7,4.302715989329837,7.9520599055000005,0.5410819385746687,1,24,5,14,0.12,7.2,70,750,Exp,30,1,9.91,1.77,7.85,Pyramidal,2.5,0.1,Aeraseal,460,37,48,0.04,3,0.1,"NA","NA","NA","NA",e45,30,1,21,E,7,E7,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-F7,4.813863042615756,8.197210147999998,0.5872562683769025,1,24,5,14,0.12,7.2,70,750,Exp,31,1,9.91,1.77,7.85,Round,2.5,0.1,Aeraseal,460,37,48,2.5000000000000001E-3,112,0.1,"NA","NA","NA","NA",e45,38,1,5,F,7,F7,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-E8,5.475411921111782,8.3617630505,0.6548154842517779,1,24,5,14,0.12,7.2,110,750,Exp,32,1,15.6,2.79,4.55,Pyramidal,2.5,0.1,Foil,460,37,48,0.04,112,0.1,"NA","NA","NA","NA",e45,31,1,1,E,8,E8,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-F2,4.034316215111415,8.079672360500002,0.49931680829465674,1,24,5,10,0.12,7.2,70,750,Exp,4,1,9.91,1.77,8.5500000000000007,Round,2.5,0.1,Aeraseal,460,30,48,0.04,112,6.2500000000000003E-3,"NA","NA","NA","NA",e45,33,1,8,F,2,F2,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-F8,5.153996725401936,8.1602697005,0.6315963705324761,1,24,5,10,0.12,7.2,110,750,Exp,5,1,15.6,2.79,5.25,Round,2.5,0.1,Aeraseal,460,30,48,2.5000000000000001E-3,3,0.1,"NA","NA","NA","NA",e45,39,1,8,F,8,F8,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-F4,5.038781413994204,7.183026953000001,0.7014844085876291,1,24,5,10,0.12,7.2,70,750,Exp,6,1,9.91,1.77,8.5500000000000007,Pyramidal,2.5,0.1,Foil,460,30,48,0.04,3,0.1,"NA","NA","NA","NA",e45,35,1,9,F,4,F4,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-F9,5.819985648923977,7.935268793,0.7334327041395252,1,24,5,10,0.12,7.2,70,750,Exp,7,1,9.91,1.77,8.5500000000000007,Round,2.5,0.1,Foil,460,30,48,2.5000000000000001E-3,112,0.1,"NA","NA","NA","NA",e45,40,1,3,F,9,F9,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-B8,5.418218617264275,7.8042981155,0.6942608466613072,1,24,5,10,0.12,7.2,110,750,Exp,8,1,15.6,2.79,5.25,Pyramidal,2.5,0.1,Aeraseal,460,30,48,0.04,112,0.1,"NA","NA","NA","NA",e45,7,1,7,B,8,B8,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e45-1-C6,4.725748494878594,8.109896362999999,0.5827137960034859,1,24,5,10,0.12,7.2,70,750,Exp,9,1,9.91,1.77,8.5500000000000007,Round,2.5,0.1,Foil,460,37,48,2.5000000000000001E-3,3,6.2500000000000003E-3,"NA","NA","NA","NA",e45,13,1,6,C,6,C6,17,2018-01-23T00:00:00Z,2018-01-11T00:00:00Z,"NA","NA"
e26-17-1-1-B4,5.135365625882244,9.399453803,0.5463472382026286,1,24,5,12,0.12,7.2,90,750,Centerpoint,33,1,12.7,2.2799999999999998,6.63,Round,2.5,0.1,Aeraseal,460,30,48,0.01,16,2.5000000000000001E-2,"NA","NA","NA","NA",e26,4,1,5,B,4,B4,8,2017-10-10T00:00:00Z,2017-10-04T00:00:00Z,"NA","NA"
